id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,9,20,313.1214380924508,2.39281410844228,1.1102230246251565e-16,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
FisherLSD,Protected,JE6- Raji,JE6+ Raji,3,3,0.4192074768706405,0.5929137178260823,0.5598842750292419,2,20,0.05
,,JE6- Raji,J132- Raji,3,3,-1.5520850843300815,-2.1952197623052645,0.040117292277842775,,,
,,JE6- Raji,J133- Raji,3,3,-2.8229728837125707,-3.992723031323064,0.0007155957281348435,,,
,,JE6- Raji,J134- Raji,3,3,-1.741985702040775,-2.463809154137752,0.022935081498020482,,,
,,JE6- Raji,J135- Raji,3,3,-1.732532168164926,-2.450438376596362,0.023595336324111926,,,
,,JE6+ Raji,J132+ Raji,3,3,-2.0636860051460126,-2.9188118276677444,0.008489623322304851,,,
,,JE6+ Raji,J133+ Raji,3,3,-24.671309884321683,-34.89431576065723,0.0,,,
,,JE6+ Raji,J134+ Raji,3,3,-16.081114294712417,-22.74461642344783,8.881784197001252e-16,,,
,,JE6+ Raji,J135+ Raji,3,3,-17.325954197639653,-24.505278376456374,2.220446049250313e-16,,,
,,J132- Raji,J132+ Raji,3,3,-0.0923934439452907,-0.1306783475363979,0.8973352660216103,,,
,,J132- Raji,J133- Raji,3,3,-1.2708877993824892,-1.7975032690177994,0.0873721785607473,,,
,,J132- Raji,J134- Raji,3,3,-0.18990061771069344,-0.26858939183248726,0.7909966828564643,,,
,,J132- Raji,J135- Raji,3,3,-0.18044708383484442,-0.25521861429109793,0.8011604394854916,,,
,,J132+ Raji,J133+ Raji,3,3,-22.60762387917567,-31.97550393298948,0.0,,,
,,J132+ Raji,J134+ Raji,3,3,-14.017428289566404,-19.825804595780085,1.2878587085651816e-14,,,
,,J132+ Raji,J135+ Raji,3,3,-15.26226819249364,-21.58646654878863,2.4424906541753444e-15,,,
,,J133- Raji,J133+ Raji,3,3,-21.42912952373847,-30.30867901150808,0.0,,,
,,J133- Raji,J134- Raji,3,3,1.0809871816717957,1.5289138771853121,0.14194847584093329,,,
,,J133- Raji,J135- Raji,3,3,1.0904407155476448,1.5422846547267015,0.13867935997959102,,,
,,J133+ Raji,J134+ Raji,3,3,8.590195589609266,12.149699337209396,1.0917355908190984e-10,,,
,,J133+ Raji,J135+ Raji,3,3,7.34535568668203,10.38903738420085,1.6589256635057836e-09,,,
,,J134- Raji,J134+ Raji,3,3,-13.919921115801001,-19.687893551483995,1.4654943925052066e-14,,,
,,J134- Raji,J135- Raji,3,3,0.009453533875849018,0.013370777541389349,0.9894644621492088,,,
,,J134+ Raji,J135+ Raji,3,3,-1.244839902927236,-1.7606619530085459,0.09358009218507712,,,
,,J135- Raji,J135+ Raji,3,3,-15.174214552604086,-21.46192628203393,2.6645352591003757e-15,,,


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha,Reject
Holm-Sidak,Protected,JE6- Raji,JE6+ Raji,3,3,0.4192074768706405,0.5929137178260823,0.9834866787739289,2,20,0.05,False
,,JE6- Raji,J132- Raji,3,3,-1.5520850843300815,-2.1952197623052645,0.3359792064499433,,,,False
,,JE6- Raji,J133- Raji,3,3,-2.8229728837125707,-3.992723031323064,0.009971874286645921,,,,True
,,JE6- Raji,J134- Raji,3,3,-1.741985702040775,-2.463809154137752,0.24302586086067957,,,,False
,,JE6- Raji,J135- Raji,3,3,-1.732532168164926,-2.450438376596362,0.24302586086067957,,,,False
,,JE6+ Raji,J132+ Raji,3,3,-2.0636860051460126,-2.9188118276677444,0.10491469351307425,,,,False
,,JE6+ Raji,J133+ Raji,3,3,-24.671309884321683,-34.89431576065723,0.0,,,,True
,,JE6+ Raji,J134+ Raji,3,3,-16.081114294712417,-22.74461642344783,1.865174681370263e-14,,,,True
,,JE6+ Raji,J135+ Raji,3,3,-17.325954197639653,-24.505278376456374,4.884981308350689e-15,,,,True
,,J132- Raji,J132+ Raji,3,3,-0.0923934439452907,-0.1306783475363979,0.9980918491029374,,,,False
,,J132- Raji,J133- Raji,3,3,-1.2708877993824892,-1.7975032690177994,0.5608192087063806,,,,False
,,J132- Raji,J134- Raji,3,3,-0.18990061771069344,-0.26858939183248726,0.9980918491029374,,,,False
,,J132- Raji,J135- Raji,3,3,-0.18044708383484442,-0.25521861429109793,0.9980918491029374,,,,False
,,J132+ Raji,J133+ Raji,3,3,-22.60762387917567,-31.97550393298948,0.0,,,,True
,,J132+ Raji,J134+ Raji,3,3,-14.017428289566404,-19.825804595780085,2.318145675417327e-13,,,,True
,,J132+ Raji,J135+ Raji,3,3,-15.26226819249364,-21.58646654878863,4.884981308350689e-14,,,,True
,,J133- Raji,J133+ Raji,3,3,-21.42912952373847,-30.30867901150808,0.0,,,,True
,,J133- Raji,J134- Raji,3,3,1.0809871816717957,1.5289138771853121,0.6483148900371392,,,,False
,,J133- Raji,J135- Raji,3,3,1.0904407155476448,1.5422846547267015,0.6483148900371392,,,,False
,,J133+ Raji,J134+ Raji,3,3,8.590195589609266,12.149699337209396,1.7467769453105575e-09,,,,True
,,J133+ Raji,J135+ Raji,3,3,7.34535568668203,10.38903738420085,2.4883884619519847e-08,,,,True
,,J134- Raji,J134+ Raji,3,3,-13.919921115801001,-19.687893551483995,2.4913404672588513e-13,,,,True
,,J134- Raji,J135- Raji,3,3,0.009453533875849018,0.013370777541389349,0.9980918491029374,,,,False
,,J134+ Raji,J135+ Raji,3,3,-1.244839902927236,-1.7606619530085459,0.5608192087063806,,,,False
,,J135- Raji,J135+ Raji,3,3,-15.174214552604086,-21.46192628203393,5.062616992290714e-14,,,,True


